,STN,WBAN,YEARMODA,TEMP,TEMP_count,DEWP,DEWP_count,SLP,SLP_count,STP,STP_count,VISIB,VISIB_count,WDSP,WDSP_count,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FRSHTT,MAX_flag,MIN_flag,PRCP_A,PRCP_B,PRCP_C,PRCP_D,PRCP_G,PRCP_H,PRCP_I
7309,722930,93107,2001-11-08,61.7,18,56.6,18,1019.0,18,,0,3.4,18,4.9,17,8.9,,80.1,51.1,0.0,,100000,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7310,722930,93107,2001-11-09,62.2,13,59.1,13,1018.1,13,,0,3.0,13,4.9,12,10.1,,66.2,57.2,0.0,,100000,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7311,722930,93107,2001-11-10,61.8,13,57.2,13,1019.0,13,,0,6.7,13,2.7,13,8.0,,66.2,57.9,0.0,,100000,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7312,722930,93107,2001-11-11,65.8,12,56.5,12,1018.9,12,,0,9.9,12,4.9,12,10.1,,75.2,60.1,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7313,722930,93107,2001-11-12,61.9,13,57.0,13,1018.2,13,,0,12.6,13,3.5,13,8.9,,69.8,51.1,0.0,,100000,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7314,722930,93107,2001-11-13,58.8,18,55.6,18,1018.5,17,,0,11.8,18,4.3,18,8.9,,70.0,51.1,0.01,,0,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7315,722930,93107,2001-11-14,58.1,21,50.8,21,1017.4,21,,0,14.8,21,5.3,21,8.0,,69.8,48.2,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7316,722930,93107,2001-11-15,59.1,19,50.1,19,1014.3,19,,0,9.8,19,5.5,19,8.0,,77.0,48.9,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7317,722930,93107,2001-11-16,64.0,10,49.3,10,1015.5,10,,0,7.4,10,4.9,10,8.0,,77.0,48.9,0.0,,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7318,722930,93107,2001-11-17,58.3,19,53.1,19,1017.2,19,,0,10.3,19,4.0,17,7.0,,73.4,46.4,0.0,,100000,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7319,722930,93107,2001-11-18,58.9,15,52.2,15,1018.2,15,,0,5.6,15,5.6,14,8.9,,69.1,48.9,0.0,,100000,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7320,722930,93107,2001-11-19,58.5,16,49.5,16,1019.0,16,,0,12.2,16,4.2,15,8.0,,71.6,48.2,0.0,,100000,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7321,722930,93107,2001-11-20,62.2,19,48.2,19,1018.5,19,,0,10.9,19,5.1,18,12.0,,80.6,48.9,0.0,,100000,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7322,722930,93107,2001-11-21,59.8,16,49.1,16,1015.5,16,,0,9.2,16,4.8,16,8.9,,73.4,48.2,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7323,722930,93107,2001-11-22,59.9,11,57.5,11,1014.5,11,,0,6.8,11,4.8,11,8.9,,73.9,53.1,0.0,,100000,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7324,722930,93107,2001-11-23,61.2,21,57.2,21,1013.6,21,,0,7.5,21,5.5,21,8.9,,66.9,55.4,0.0,,100000,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7325,722930,93107,2001-11-24,53.6,12,50.8,12,1013.9,12,,0,7.5,12,6.3,12,11.1,19.0,66.9,48.0,0.0,,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7326,722930,93107,2001-11-25,56.7,19,53.3,19,1014.5,19,,0,5.4,19,7.1,19,15.0,22.0,66.0,48.0,0.69,,110000,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7327,722930,93107,2001-11-26,53.1,19,45.9,19,1019.1,19,,0,7.4,19,5.3,19,10.1,,63.0,48.0,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7328,722930,93107,2001-11-27,52.8,17,37.7,17,1016.9,17,,0,19.4,17,5.5,17,8.0,,66.2,39.0,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7329,722930,93107,2001-11-28,47.0,13,23.9,13,1019.0,13,,0,11.3,13,5.9,13,10.1,,61.0,37.0,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7330,722930,93107,2001-11-29,50.9,24,37.8,24,1016.1,24,,0,7.9,24,6.3,24,13.0,21.0,63.0,37.0,,,110000,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7331,722930,93107,2001-11-30,52.7,19,51.8,19,1014.9,19,,0,6.1,19,5.0,19,10.1,,60.8,48.2,0.13,,100000,True,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7332,722930,93107,2001-12-01,54.2,15,46.7,15,1019.4,15,,0,7.0,15,4.3,15,7.0,,64.4,44.1,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7333,722930,93107,2001-12-02,52.1,20,47.7,20,1019.0,20,,0,7.3,20,5.2,20,8.0,,64.9,42.1,0.0,,100000,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7334,722930,93107,2001-12-03,55.9,23,53.2,23,1016.2,23,,0,5.4,23,3.5,21,8.0,,64.0,42.1,0.0,,110000,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7335,722930,93107,2001-12-04,52.9,22,47.9,22,1015.7,22,,0,9.6,22,5.5,21,10.1,16.9,60.8,44.6,0.06,,110000,True,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7336,722930,93107,2001-12-05,48.7,20,41.7,19,1022.9,19,,0,12.5,20,6.5,20,11.1,,63.0,32.9,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7337,722930,93107,2001-12-06,53.1,22,43.7,22,1023.0,21,,0,10.6,22,5.7,22,10.1,,73.4,42.8,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7338,722930,93107,2001-12-07,61.4,21,38.1,21,1019.3,21,,0,9.2,21,6.0,21,15.0,,82.4,46.4,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7339,722930,93107,2001-12-08,65.6,20,27.2,20,1019.4,20,,0,8.9,20,5.6,20,11.1,15.0,82.9,44.1,0.0,,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7340,722930,93107,2001-12-09,59.4,15,32.9,15,1014.1,15,,0,13.3,15,7.6,15,13.0,19.0,80.1,46.0,0.0,,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7341,722930,93107,2001-12-10,50.9,19,46.9,19,1009.7,19,,0,7.4,19,7.0,19,15.0,19.0,73.4,42.1,,,10000,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7342,722930,93107,2001-12-11,50.8,20,45.7,20,1009.2,20,,0,7.0,20,5.9,20,11.1,,59.0,42.1,0.01,,10000,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7343,722930,93107,2001-12-12,48.6,22,43.2,21,1017.2,22,,0,7.0,22,5.0,22,7.0,,62.6,42.1,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7344,722930,93107,2001-12-13,53.1,13,40.2,13,1024.3,13,,0,27.2,13,4.8,13,7.0,,64.0,42.1,0.0,,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7345,722930,93107,2001-12-14,50.1,18,43.2,18,1015.3,18,,0,16.0,18,6.7,18,14.0,19.0,63.0,42.1,0.14,,110000,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7346,722930,93107,2001-12-15,50.6,14,40.4,14,1011.4,14,,0,7.0,14,6.5,14,11.1,,60.8,43.0,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7347,722930,93107,2001-12-16,49.5,15,32.1,15,1022.3,15,,0,7.0,15,4.1,15,10.1,,62.6,35.6,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7348,722930,93107,2001-12-17,57.1,9,32.0,9,1022.8,9,,0,7.0,9,5.1,9,8.9,,64.4,39.9,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7349,722930,93107,2001-12-18,50.3,20,42.7,20,1020.2,20,,0,7.0,20,6.1,20,11.1,,64.4,37.4,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7350,722930,93107,2001-12-19,54.2,23,44.7,23,1018.1,23,,0,5.8,23,5.1,23,8.9,,77.0,42.8,0.0,,100000,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7351,722930,93107,2001-12-20,52.7,17,48.9,17,1015.8,17,,0,4.3,17,4.5,17,9.9,,64.0,42.1,0.0,,100000,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7352,722930,93107,2001-12-21,53.1,19,50.6,19,1018.8,19,,0,6.6,19,6.1,19,15.9,,59.0,48.0,0.55,,110000,True,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7353,722930,93107,2001-12-22,50.7,12,47.3,12,1023.3,12,,0,15.9,12,5.9,12,10.1,,60.8,42.8,0.0,,0,True,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7354,722930,93107,2001-12-23,50.8,17,48.0,16,1023.5,17,,0,6.0,17,4.3,17,8.0,,62.6,42.8,0.0,,100000,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7355,722930,93107,2001-12-24,48.7,10,43.4,10,1022.2,10,,0,6.5,10,4.6,10,7.0,,69.8,39.0,0.0,,100000,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7356,722930,93107,2001-12-25,53.0,10,29.6,10,1023.3,10,,0,25.0,10,4.7,10,10.1,,69.1,42.1,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7357,722930,93107,2001-12-26,53.7,15,34.9,15,1019.1,15,,0,15.2,15,5.6,15,10.1,,69.8,41.0,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7358,722930,93107,2001-12-27,53.6,19,39.8,19,1016.2,19,,0,15.3,19,4.3,19,8.0,,69.8,44.1,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7359,722930,93107,2001-12-28,54.0,21,43.9,21,1016.2,21,,0,12.4,21,4.2,21,8.9,,69.1,43.0,0.0,,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7360,722930,93107,2001-12-29,58.2,15,44.4,15,1017.4,15,,0,11.2,15,3.5,15,9.9,,66.2,51.1,,,10000,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7361,722930,93107,2001-12-30,58.3,15,53.7,14,1018.2,15,,0,9.3,15,2.0,15,6.0,,66.9,51.1,0.0,,100000,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7362,722930,93107,2001-12-31,58.1,19,57.3,19,1018.4,19,,0,5.6,19,2.2,18,7.0,,63.0,54.0,,,110000,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7363,722930,93107,2002-01-01,55.0,13,52.1,13,1018.4,13,,0,4.4,13,4.1,13,8.9,,62.6,46.9,0.0,,100000,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7364,722930,93107,2002-01-02,56.7,16,54.0,16,1018.7,16,,0,4.0,16,3.8,16,6.0,,64.4,52.0,0.0,,100000,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7365,722930,93107,2002-01-03,56.7,22,54.1,22,1019.8,22,,0,3.5,22,4.7,21,10.1,,64.4,51.8,,,110000,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7366,722930,93107,2002-01-04,56.2,16,53.3,16,1021.5,16,,0,9.2,16,5.3,16,10.1,,66.9,46.4,0.0,,100000,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7367,722930,93107,2002-01-05,53.3,19,46.9,19,1025.2,19,,0,6.1,19,5.6,19,8.0,,69.8,45.0,0.0,,100000,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7368,722930,93107,2002-01-06,55.0,14,40.0,14,1025.4,14,,0,16.3,14,5.7,14,11.1,,71.1,44.6,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7369,722930,93107,2002-01-07,60.2,18,45.2,18,1023.6,18,,0,10.5,18,5.1,18,8.9,,75.2,48.9,0.0,,100000,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7370,722930,93107,2002-01-08,59.7,18,47.6,18,1018.6,18,,0,16.8,18,4.4,18,10.1,,75.9,48.0,0.0,,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7371,722930,93107,2002-01-09,56.0,19,53.2,19,1015.8,19,,0,4.2,19,4.9,18,10.1,,73.0,48.0,0.0,,100000,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7372,722930,93107,2002-01-10,55.9,18,51.4,18,1017.9,18,,0,9.8,18,5.4,18,8.9,,66.2,45.0,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7373,722930,93107,2002-01-11,58.9,16,40.8,16,1021.2,16,,0,7.7,16,6.6,16,12.0,,80.6,48.2,0.0,,100000,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7374,722930,93107,2002-01-12,65.4,13,30.5,12,1021.6,13,,0,15.8,13,6.4,13,11.1,,81.0,46.9,0.0,,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7375,722930,93107,2002-01-13,54.8,15,30.3,15,1015.9,15,,0,10.8,15,4.9,15,7.0,,81.0,39.0,0.0,,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7376,722930,93107,2002-01-14,51.4,15,48.3,15,1013.7,15,,0,7.2,15,4.1,14,7.0,,70.0,39.0,0.0,,100000,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7377,722930,93107,2002-01-15,56.7,7,50.7,7,1014.0,7,,0,7.2,7,6.5,7,10.1,,59.0,55.0,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7378,722930,93107,2002-01-16,55.7,14,50.0,14,1016.5,14,,0,9.3,14,5.5,13,10.1,,62.6,48.2,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7379,722930,93107,2002-01-17,51.1,16,42.6,16,1020.0,16,,0,8.3,16,5.8,16,8.9,,64.4,39.2,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7380,722930,93107,2002-01-18,50.6,13,39.6,13,1020.1,13,,0,23.9,13,6.4,13,10.1,,61.0,39.9,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7381,722930,93107,2002-01-19,44.5,7,32.1,7,1020.5,7,,0,12.8,7,6.5,7,8.9,,61.0,39.0,0.0,,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7382,722930,93107,2002-01-20,48.0,10,34.0,10,1018.2,10,,0,10.1,10,6.8,10,11.1,,62.6,42.8,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7383,722930,93107,2002-01-21,49.4,11,30.2,11,1017.7,11,,0,8.6,11,5.6,11,8.0,,64.4,39.9,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7384,722930,93107,2002-01-22,52.9,17,45.5,17,1016.3,17,,0,16.3,17,7.0,17,13.0,,66.0,39.9,0.0,,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7385,722930,93107,2002-01-23,52.6,17,42.2,17,1017.5,17,,0,12.6,17,4.9,17,8.9,14.0,61.0,42.8,,,10000,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7386,722930,93107,2002-01-24,50.8,18,12.3,18,1025.4,18,,0,21.1,18,6.0,18,10.1,,64.4,36.0,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7387,722930,93107,2002-01-25,57.1,12,29.6,12,1021.8,12,,0,10.4,12,5.8,12,11.1,,71.6,41.0,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7388,722930,93107,2002-01-26,52.2,16,35.8,16,1015.6,16,,0,23.4,16,5.6,16,8.9,,71.1,39.9,0.0,,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7389,722930,93107,2002-01-27,49.9,17,45.5,16,1014.9,17,,0,9.7,17,5.1,17,10.1,,63.0,33.8,0.0,,100000,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7390,722930,93107,2002-01-28,52.6,18,47.5,18,1016.5,18,,0,7.4,18,5.9,18,9.9,,59.0,48.0,,,10000,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7391,722930,93107,2002-01-29,46.3,20,42.5,20,1016.8,20,,0,6.9,20,5.0,20,13.0,,55.9,39.9,0.04,,10000,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7392,722930,93107,2002-01-30,44.5,11,34.7,11,1017.6,11,,0,19.6,11,7.2,11,15.0,19.0,55.0,35.1,0.03,,10010,True,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7393,722930,93107,2002-01-31,46.7,7,28.7,7,1023.8,7,,0,13.9,7,6.9,7,12.0,,59.0,37.4,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7394,722930,93107,2002-02-01,45.4,10,26.4,10,1022.3,10,,0,14.9,10,5.0,10,8.0,,60.8,35.1,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7395,722930,93107,2002-02-02,52.3,8,31.4,8,1018.7,8,,0,11.1,8,6.2,8,8.0,,64.4,39.0,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7396,722930,93107,2002-02-03,49.2,22,38.0,22,1021.9,22,,0,25.3,22,5.5,22,12.0,,66.2,39.0,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7397,722930,93107,2002-02-04,45.2,11,30.9,11,1021.6,11,,0,8.5,11,5.8,11,8.0,,60.8,37.9,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7398,722930,93107,2002-02-05,53.8,22,29.4,22,1019.9,22,,0,8.4,22,5.3,22,10.1,,73.4,39.0,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7399,722930,93107,2002-02-06,51.5,21,32.6,21,1021.0,21,,0,7.6,21,5.7,21,8.0,,73.9,39.0,0.0,,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7400,722930,93107,2002-02-07,48.9,24,43.6,24,1022.6,24,,0,5.2,24,3.3,24,8.9,,71.1,35.1,0.0,,100000,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7401,722930,93107,2002-02-08,51.6,24,47.8,24,1023.4,24,,0,6.3,24,4.7,24,12.0,,64.9,35.1,0.0,,100000,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7402,722930,93107,2002-02-09,58.9,20,41.1,20,1021.2,20,,0,7.0,20,6.5,20,14.0,,79.0,46.4,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7403,722930,93107,2002-02-10,60.0,23,17.7,23,1024.8,23,,0,9.1,23,5.0,23,15.0,,80.6,44.1,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7404,722930,93107,2002-02-11,59.2,22,20.1,22,1025.1,22,,0,21.2,22,5.7,22,12.0,,77.0,41.0,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7405,722930,93107,2002-02-12,58.0,23,23.7,23,1017.3,23,,0,12.5,23,7.3,23,15.0,,77.0,41.0,0.0,,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7406,722930,93107,2002-02-13,54.6,15,35.6,15,1015.8,15,,0,7.2,15,4.2,15,8.0,,73.0,44.1,0.0,,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7407,722930,93107,2002-02-14,53.1,19,49.4,19,1016.9,19,,0,6.1,19,3.8,19,8.9,,72.0,44.1,0.0,,100000,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7408,722930,93107,2002-02-15,53.2,17,44.9,17,1018.6,17,,0,6.6,17,4.9,17,8.9,,64.4,44.6,0.0,,100000,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7409,722930,93107,2002-02-16,55.6,14,44.4,13,1019.3,14,,0,6.0,14,3.1,14,8.9,,64.9,44.1,0.0,,100000,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7410,722930,93107,2002-02-17,54.0,18,43.9,18,1016.8,18,,0,10.1,18,5.1,18,12.0,,61.0,51.1,,,110000,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7411,722930,93107,2002-02-18,49.8,22,42.1,22,1015.8,22,,0,7.1,22,4.9,22,12.0,,57.2,41.0,0.13,,10000,True,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7412,722930,93107,2002-02-19,53.7,10,44.1,10,1022.4,10,,0,33.5,10,5.9,10,8.0,,61.0,41.0,0.0,,0,True,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7413,722930,93107,2002-02-20,53.2,15,48.8,15,1023.3,15,,0,14.0,15,4.7,15,8.0,,66.2,44.1,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7414,722930,93107,2002-02-21,62.3,17,47.4,17,1021.8,17,,0,10.1,17,3.1,17,8.0,,87.8,46.0,0.0,,100000,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7415,722930,93107,2002-02-22,70.7,10,27.8,10,1019.3,10,,0,12.8,10,6.6,10,10.1,,91.0,53.6,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7416,722930,93107,2002-02-23,60.5,11,36.8,11,1015.6,11,,0,25.7,11,5.9,11,12.0,,75.0,46.9,0.0,,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7417,722930,93107,2002-02-24,58.5,6,53.7,6,1015.0,6,,0,19.4,6,3.8,6,8.0,,72.0,48.9,0.0,,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7418,722930,93107,2002-02-25,56.8,17,49.3,17,1019.1,17,,0,7.0,17,4.9,17,10.1,,75.2,44.6,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7419,722930,93107,2002-02-26,69.2,8,36.9,8,1018.8,8,,0,11.8,8,5.1,8,8.9,,82.4,46.0,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7420,722930,93107,2002-02-27,59.1,19,40.5,19,1013.9,19,,0,21.2,19,3.5,19,8.0,,78.8,33.8,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7421,722930,93107,2002-02-28,56.3,14,52.8,14,1012.4,14,,0,9.6,14,5.0,14,9.9,,78.1,44.1,0.0,,100000,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7422,722930,93107,2002-03-01,57.5,17,51.7,17,1011.9,17,,0,7.0,17,6.3,17,14.0,,66.2,54.0,,,10000,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7423,722930,93107,2002-03-02,51.6,10,49.2,10,1015.9,10,,0,6.0,9,5.6,10,14.0,,61.0,46.4,0.0,,100000,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7424,722930,93107,2002-03-03,57.7,13,29.6,13,1023.9,13,,0,22.1,13,6.9,13,13.0,,72.0,39.0,0.0,,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7425,722930,93107,2002-03-04,61.6,11,29.3,11,1021.3,11,,0,28.9,11,7.2,11,14.0,,75.9,39.0,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7426,722930,93107,2002-03-05,54.0,15,32.7,15,1019.9,15,,0,11.8,15,5.9,15,13.0,,75.9,39.9,0.0,,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7427,722930,93107,2002-03-06,53.3,16,48.3,16,1019.2,16,,0,8.9,16,5.5,16,8.0,,69.1,44.1,0.0,,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7428,722930,93107,2002-03-07,57.4,15,56.5,15,1015.3,13,,0,5.5,15,5.5,15,10.1,,64.9,55.0,,,110000,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7429,722930,93107,2002-03-08,55.6,11,48.7,11,1016.4,11,,0,7.3,11,7.5,11,13.0,,60.8,51.1,0.04,,100000,True,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7430,722930,93107,2002-03-09,53.0,20,43.8,20,1020.7,20,,0,10.3,20,4.8,20,11.1,,73.4,39.2,0.0,,0,True,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7431,722930,93107,2002-03-10,55.0,20,45.1,20,1021.0,20,,0,11.2,20,5.4,20,12.0,,73.0,39.9,0.0,,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7432,722930,93107,2002-03-11,54.3,15,48.3,14,1019.7,15,,0,19.0,15,5.6,15,11.1,,73.0,44.1,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7433,722930,93107,2002-03-12,57.0,12,51.4,12,1018.4,11,,0,5.5,12,3.1,12,6.0,,68.0,33.8,0.0,,100000,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7434,722930,93107,2002-03-13,57.9,16,53.7,16,1015.8,16,,0,5.8,16,6.4,16,15.9,,64.9,55.4,0.0,,100000,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7435,722930,93107,2002-03-14,55.1,15,46.9,15,1015.6,15,,0,7.0,15,10.6,15,18.1,19.0,64.4,37.9,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7436,722930,93107,2002-03-15,53.2,14,39.2,14,1016.0,14,,0,26.3,14,8.1,14,14.0,,64.0,41.0,0.0,,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7437,722930,93107,2002-03-16,50.9,13,43.8,13,1016.7,13,,0,12.3,13,11.0,13,15.9,22.0,63.1,46.0,0.0,,10000,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7438,722930,93107,2002-03-17,52.3,17,40.6,17,1020.1,17,,0,7.0,17,8.0,17,14.0,22.0,59.0,43.0,,,10000,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7439,722930,93107,2002-03-18,51.3,16,43.8,16,1014.8,16,,0,6.6,16,8.9,16,12.0,16.9,59.0,44.1,,,10000,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7440,722930,93107,2002-03-19,53.8,18,34.8,18,1020.7,18,,0,19.7,18,6.3,18,14.0,,68.0,39.2,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7441,722930,93107,2002-03-20,54.0,16,40.8,16,1020.3,16,,0,12.4,16,4.8,16,11.1,,71.6,42.8,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7442,722930,93107,2002-03-21,62.1,18,40.7,18,1016.1,18,,0,25.1,18,5.8,18,8.9,,78.8,44.6,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
